Date,Open,High,Low,Close
5/21/1990,354.640015,359.070007,353.779999,358
5/22/1990,358,360.5,356.089996,358.429993
5/23/1990,358.429993,359.290009,356.98999,359.290009
5/24/1990,359.290009,359.559998,357.869995,358.410004
5/25/1990,358.410004,358.410004,354.320007,354.579987
5/29/1990,354.579987,360.649994,354.549988,360.649994
5/30/1990,360.649994,362.26001,360,360.859985
5/31/1990,360.859985,361.839996,360.230011,361.230011
6/1/1990,361.26001,363.519989,361.209991,363.160004
6/4/1990,363.160004,367.850006,362.429993,367.399994
6/5/1990,367.399994,368.779999,365.48999,366.640015
6/6/1990,366.640015,366.640015,364.420013,364.959991
6/7/1990,365.920013,365.920013,361.600006,363.149994
6/8/1990,363.149994,363.48999,357.679993,358.709991
6/11/1990,358.709991,361.630005,357.700012,361.630005
6/12/1990,361.630005,367.269989,361.149994,366.25
6/13/1990,366.25,367.089996,364.51001,364.899994
6/14/1990,364.899994,364.899994,361.640015,362.899994
6/15/1990,362.890015,363.140015,360.709991,362.910004
6/18/1990,362.910004,362.910004,356.880005,356.880005
6/19/1990,356.880005,358.899994,356.179993,358.470001
6/20/1990,358.470001,359.910004,357,359.100006
6/21/1990,359.100006,360.880005,357.630005,360.470001
6/22/1990,360.519989,363.200012,355.309998,355.429993
6/25/1990,355.420013,356.410004,351.910004,352.309998
6/26/1990,352.320007,356.089996,351.850006,352.059998
6/27/1990,352.059998,355.890015,351.230011,355.140015
6/28/1990,355.160004,357.630005,355.160004,357.630005
6/29/1990,357.640015,359.089996,357.299988,358.019989
7/2/1990,358.019989,359.579987,357.540009,359.540009
7/3/1990,359.540009,360.730011,359.440002,360.160004
7/5/1990,360.160004,360.160004,354.859985,355.679993
7/6/1990,355.690002,359.019989,354.640015,358.420013
7/9/1990,358.420013,360.049988,358.109985,359.519989
7/10/1990,359.519989,359.73999,356.410004,356.48999
7/11/1990,356.48999,361.230011,356.48999,361.230011
7/12/1990,361.230011,365.459991,360.570007,365.440002
7/13/1990,365.450012,369.679993,365.450012,367.309998
7/16/1990,367.309998,369.779999,367.309998,368.950012
7/17/1990,368.950012,369.399994,364.98999,367.519989
7/18/1990,367.519989,367.519989,362.950012,364.220001
7/19/1990,364.220001,365.320007,361.290009,365.320007
7/20/1990,365.320007,366.640015,361.579987,361.609985
7/23/1990,361.609985,361.609985,350.089996,355.309998
7/24/1990,355.309998,356.089996,351.459991,355.790009
7/25/1990,355.790009,357.519989,354.799988,357.089996
7/26/1990,357.089996,357.470001,353.950012,355.910004
7/27/1990,355.899994,355.940002,352.140015,353.440002
7/30/1990,353.440002,355.549988,351.149994,355.549988
7/31/1990,355.549988,357.540009,353.910004,356.149994
8/1/1990,356.149994,357.350006,353.820007,355.519989
8/2/1990,355.519989,355.519989,349.730011,351.480011
8/3/1990,351.480011,351.480011,338.200012,344.859985
8/6/1990,344.859985,344.859985,333.269989,334.429993
8/7/1990,334.429993,338.630005,332.220001,334.829987
8/8/1990,334.829987,339.209991,334.829987,338.350006
8/9/1990,338.350006,340.559998,337.559998,339.940002
8/10/1990,339.899994,339.899994,334.220001,335.519989
8/13/1990,335.390015,338.880005,332.019989,338.839996
8/14/1990,338.839996,340.959991,337.190002,339.390015
8/15/1990,339.390015,341.920013,339.380005,340.059998
8/16/1990,340.059998,340.059998,332.390015,332.390015
8/17/1990,332.359985,332.359985,324.630005,327.829987
8/20/1990,327.829987,329.899994,327.070007,328.51001
8/21/1990,328.51001,328.51001,318.779999,321.859985
8/22/1990,321.859985,324.149994,316.549988,316.549988
8/23/1990,316.549988,316.549988,306.559998,307.059998
8/24/1990,307.059998,311.649994,306.179993,311.51001
8/27/1990,311.549988,323.109985,311.549988,321.440002
8/28/1990,321.440002,322.200012,320.25,321.339996
8/29/1990,321.339996,325.829987,320.869995,324.190002
8/30/1990,324.190002,324.570007,317.820007,318.709991
8/31/1990,318.709991,322.570007,316.589996,322.559998
9/4/1990,322.559998,323.089996,319.109985,323.089996
9/5/1990,323.089996,324.519989,320.98999,324.390015
9/6/1990,324.390015,324.390015,319.369995,320.459991
9/7/1990,320.459991,324.179993,319.709991,323.399994
9/10/1990,323.420013,326.529999,320.309998,321.630005
9/11/1990,321.630005,322.179993,319.600006,321.040009
9/12/1990,321.040009,322.549988,319.600006,322.540009
9/13/1990,322.51001,322.51001,318.019989,318.649994
9/14/1990,318.649994,318.649994,314.76001,316.829987
9/17/1990,316.829987,318.049988,315.209991,317.769989
9/18/1990,317.769989,318.850006,314.269989,318.600006
9/19/1990,318.600006,319.350006,316.25,316.600006
9/20/1990,316.600006,316.600006,310.549988,311.480011
9/21/1990,311.529999,312.170013,307.980011,311.320007
9/24/1990,311.299988,311.299988,303.579987,304.589996
9/25/1990,305.459991,308.269989,304.230011,308.26001
9/26/1990,308.26001,308.279999,303.049988,305.059998
9/27/1990,305.059998,307.470001,299.100006,300.970001
9/28/1990,300.970001,306.049988,295.980011,306.049988
10/1/1990,306.100006,314.940002,306.100006,314.940002
10/2/1990,314.940002,319.690002,314.940002,315.209991
10/3/1990,315.209991,316.26001,310.700012,311.399994
10/4/1990,311.399994,313.399994,308.589996,312.690002
10/5/1990,312.690002,314.790009,305.76001,311.5
10/8/1990,311.5,315.029999,311.5,313.480011
10/9/1990,313.459991,313.459991,305.089996,305.100006
10/10/1990,305.089996,306.429993,299.209991,300.390015
10/11/1990,300.390015,301.450012,294.51001,295.459991
10/12/1990,295.450012,301.679993,295.220001,300.029999
10/15/1990,300.029999,304.790009,296.410004,303.230011
10/16/1990,303.230011,304.339996,298.119995,298.920013
10/17/1990,298.920013,301.5,297.790009,298.76001
10/18/1990,298.75,305.73999,298.75,305.73999
10/19/1990,305.73999,312.480011,305.73999,312.480011
10/22/1990,312.480011,315.829987,310.470001,314.76001
10/23/1990,314.76001,315.059998,312.059998,312.359985
10/24/1990,312.359985,313.51001,310.73999,312.600006
10/25/1990,312.600006,313.709991,309.700012,310.170013
10/26/1990,310.170013,310.170013,304.709991,304.709991
10/29/1990,304.73999,307.410004,300.690002,301.880005
10/30/1990,301.880005,304.359985,299.440002,304.059998
10/31/1990,304.059998,305.700012,302.329987,304
11/1/1990,303.98999,307.269989,301.609985,307.019989
11/2/1990,307.019989,311.940002,306.880005,311.850006
11/5/1990,311.850006,314.609985,311.410004,314.589996
11/6/1990,314.589996,314.76001,311.429993,311.619995
11/7/1990,311.619995,311.619995,305.790009,306.01001
11/8/1990,306.01001,309.769989,305.029999,307.609985
11/9/1990,307.609985,313.779999,307.609985,313.73999
11/12/1990,313.73999,319.769989,313.730011,319.480011
11/13/1990,319.480011,319.480011,317.26001,317.670013
11/14/1990,317.660004,321.700012,317.230011,320.399994
11/15/1990,320.399994,320.399994,316.130005,317.019989
11/16/1990,317.019989,318.799988,314.98999,317.119995
11/19/1990,317.149994,319.390015,317.149994,319.339996
11/20/1990,319.339996,319.339996,315.309998,315.309998
11/21/1990,315.309998,316.149994,312.420013,316.029999
11/23/1990,316.029999,317.299988,315.059998,315.100006
11/26/1990,315.079987,316.51001,311.480011,316.51001
11/27/1990,316.51001,318.690002,315.799988,318.100006
11/28/1990,318.109985,319.959991,317.619995,317.950012
11/29/1990,317.950012,317.950012,315.029999,316.420013
11/30/1990,316.420013,323.019989,315.420013,322.220001
12/3/1990,322.230011,324.899994,322.230011,324.100006
12/4/1990,324.109985,326.769989,321.970001,326.350006
12/5/1990,326.359985,329.920013,325.660004,329.920013
12/6/1990,329.940002,333.980011,328.369995,329.070007
12/7/1990,329.089996,329.390015,326.390015,327.75
12/10/1990,327.75,328.970001,326.149994,328.890015
12/11/1990,328.880005,328.880005,325.649994,326.440002
12/12/1990,326.440002,330.359985,326.440002,330.190002
12/13/1990,330.140015,330.579987,328.769989,329.339996
12/14/1990,329.339996,329.339996,325.160004,326.820007
12/17/1990,326.820007,326.820007,324.459991,326.019989
12/18/1990,326.019989,330.429993,325.75,330.049988
12/19/1990,330.040009,330.799988,329.390015,330.200012
12/20/1990,330.200012,330.73999,326.940002,330.119995
12/21/1990,330.119995,332.470001,330.119995,331.75
12/24/1990,331.73999,331.73999,329.160004,329.899994
12/26/1990,329.890015,331.690002,329.890015,330.850006
12/27/1990,330.850006,331.040009,328.230011,328.290009
12/28/1990,328.290009,328.720001,327.23999,328.720001
12/31/1990,328.709991,330.230011,327.5,330.220001
1/2/1991,330.200012,330.75,326.450012,326.450012
1/3/1991,326.459991,326.529999,321.899994,321.910004
1/4/1991,321.910004,322.350006,318.869995,321
1/7/1991,320.970001,320.970001,315.440002,315.440002
1/8/1991,315.440002,316.970001,313.790009,314.899994
1/9/1991,314.899994,320.730011,310.929993,311.48999
1/10/1991,311.51001,314.769989,311.51001,314.529999
1/11/1991,314.529999,315.23999,313.589996,315.230011
1/14/1991,315.230011,315.230011,309.350006,312.48999
1/15/1991,312.48999,313.730011,311.839996,313.730011
1/16/1991,313.730011,316.940002,312.940002,316.170013
1/17/1991,316.25,327.970001,316.25,327.970001
1/18/1991,327.929993,332.230011,327.079987,332.230011
1/21/1991,332.230011,332.230011,328.869995,331.059998
1/22/1991,331.059998,331.26001,327.829987,328.309998
1/23/1991,328.299988,331.040009,327.929993,330.209991
1/24/1991,330.209991,335.829987,330.190002,334.779999
1/25/1991,334.779999,336.920013,334.200012,336.070007
1/28/1991,336.059998,337.410004,335.809998,336.029999
1/29/1991,336.029999,336.029999,334.26001,335.839996
1/30/1991,335.799988,340.910004,335.709991,340.910004
1/31/1991,340.920013,343.929993,340.470001,343.929993
2/1/1991,343.910004,344.899994,340.369995,343.049988
2/4/1991,343.049988,348.709991,342.959991,348.339996
2/5/1991,348.339996,351.839996,347.209991,351.26001
2/6/1991,351.26001,358.070007,349.579987,358.070007
2/7/1991,358.070007,363.429993,355.529999,356.519989
2/8/1991,356.519989,359.350006,356.019989,359.350006
2/11/1991,359.359985,368.579987,359.320007,368.579987
2/12/1991,368.579987,370.540009,365.5,365.5
2/13/1991,365.5,369.48999,364.640015,369.019989
2/14/1991,369.019989,370.26001,362.769989,364.220001
2/15/1991,364.230011,369.48999,364.230011,369.059998
2/19/1991,369.059998,370.109985,367.049988,369.390015
2/20/1991,369.369995,369.369995,364.380005,365.140015
2/21/1991,365.140015,366.790009,364.5,364.970001
2/22/1991,364.970001,370.959991,364.230011,365.649994
2/25/1991,365.649994,370.190002,365.160004,367.26001
2/26/1991,367.26001,367.26001,362.190002,362.809998
2/27/1991,362.809998,368.380005,362.809998,367.73999
2/28/1991,367.730011,369.910004,365.950012,367.070007
3/1/1991,367.070007,370.470001,363.730011,370.470001
3/4/1991,370.470001,371.98999,369.070007,369.329987
3/5/1991,369.329987,377.890015,369.329987,376.720001
3/6/1991,376.720001,379.660004,375.019989,376.170013
3/7/1991,376.160004,377.48999,375.579987,375.910004
3/8/1991,375.910004,378.690002,374.429993,374.950012
3/11/1991,374.940002,375.100006,372.519989,372.959991
3/12/1991,372.959991,374.350006,369.549988,370.029999
3/13/1991,370.029999,374.649994,370.029999,374.570007
3/14/1991,374.589996,378.279999,371.76001,373.5
3/15/1991,373.5,374.579987,370.209991,373.589996
3/18/1991,373.589996,374.089996,369.459991,372.109985
3/19/1991,372.109985,372.109985,366.540009,366.589996
3/20/1991,366.589996,368.850006,365.799988,367.920013
3/21/1991,367.940002,371.01001,366.51001,366.579987
3/22/1991,366.579987,368.220001,365.579987,367.480011
3/25/1991,367.480011,371.309998,367.459991,369.829987
3/26/1991,369.829987,376.299988,369.369995,376.299988
3/27/1991,376.279999,378.480011,374.730011,375.350006
3/28/1991,375.350006,376.600006,374.399994,375.220001
4/1/1991,375.220001,375.220001,370.269989,371.299988
4/2/1991,371.299988,379.5,371.299988,379.5
4/3/1991,379.5,381.559998,378.48999,378.940002
4/4/1991,378.940002,381.880005,377.049988,379.769989
4/5/1991,379.779999,381.119995,374.149994,375.359985
4/8/1991,375.350006,378.76001,374.690002,378.660004
4/9/1991,378.649994,379.019989,373.109985,373.559998
4/10/1991,373.570007,374.829987,371.209991,373.149994
4/11/1991,373.149994,379.529999,373.149994,377.630005
4/12/1991,377.649994,381.070007,376.890015,380.399994
4/15/1991,380.399994,382.320007,378.779999,381.190002
4/16/1991,381.190002,387.619995,379.640015,387.619995
4/17/1991,387.619995,391.26001,387.299988,390.450012
4/18/1991,390.450012,390.970001,388.130005,388.459991
4/19/1991,388.459991,388.459991,383.899994,384.200012
4/22/1991,384.190002,384.190002,380.160004,380.950012
4/23/1991,380.950012,383.549988,379.670013,381.76001
4/24/1991,381.76001,383.019989,379.98999,382.76001
4/25/1991,382.890015,382.890015,378.429993,379.25
4/26/1991,379.25,380.109985,376.769989,379.019989
4/29/1991,379.01001,380.959991,373.660004,373.660004
4/30/1991,373.660004,377.859985,373.01001,375.339996
5/1/1991,375.350006,380.459991,375.269989,380.290009
5/2/1991,380.290009,382.140015,379.820007,380.519989
5/3/1991,380.519989,381,378.820007,380.799988
5/6/1991,380.779999,380.779999,377.859985,380.079987
5/7/1991,380.079987,380.910004,377.309998,377.320007
5/8/1991,377.329987,379.26001,376.209991,378.51001
5/9/1991,378.51001,383.559998,378.51001,383.25
5/10/1991,383.26001,383.910004,375.609985,375.73999
5/13/1991,375.73999,377.019989,374.619995,376.76001
5/14/1991,375.51001,375.529999,370.820007,371.619995
5/15/1991,371.549988,372.470001,365.829987,368.570007
5/16/1991,368.570007,372.51001,368.570007,372.190002
5/17/1991,372.190002,373.01001,369.440002,372.390015
5/20/1991,372.390015,373.649994,371.26001,372.279999
5/21/1991,372.279999,376.660004,372.279999,375.350006
5/22/1991,375.350006,376.5,374.399994,376.190002
5/23/1991,376.190002,378.070007,373.549988,374.959991
5/24/1991,374.970001,378.079987,374.970001,377.48999
5/28/1991,377.48999,382.100006,377.119995,381.940002
5/29/1991,381.940002,383.660004,381.369995,382.790009
5/30/1991,382.790009,388.170013,382.5,386.959991
5/31/1991,386.959991,389.850006,385.01001,389.829987
6/3/1991,389.809998,389.809998,386.970001,388.059998
6/4/1991,388.059998,388.059998,385.140015,387.73999
6/5/1991,387.73999,388.230011,384.450012,385.089996
6/6/1991,385.100006,385.850006,383.130005,383.630005
6/7/1991,383.630005,383.630005,378.76001,379.429993
6/10/1991,379.429993,379.75,377.950012,378.570007
6/11/1991,378.570007,381.630005,378.570007,381.049988
6/12/1991,381.049988,381.049988,374.459991,376.649994
6/13/1991,376.649994,377.899994,376.079987,377.630005
6/14/1991,377.630005,382.299988,377.630005,382.290009
6/17/1991,382.299988,382.309998,380.130005,380.130005
6/18/1991,380.130005,381.829987,377.98999,378.589996
6/19/1991,378.570007,378.570007,374.359985,375.089996
6/20/1991,375.089996,376.290009,373.869995,375.420013
6/21/1991,375.420013,377.75,375.329987,377.75
6/24/1991,377.73999,377.73999,370.730011,370.940002
6/25/1991,370.940002,372.619995,369.559998,370.649994
6/26/1991,370.649994,372.730011,368.339996,371.589996
6/27/1991,371.589996,374.399994,371.589996,374.399994
6/28/1991,374.399994,374.399994,367.980011,371.160004
7/1/1991,371.179993,377.920013,371.179993,377.920013
7/2/1991,377.920013,377.929993,376.619995,377.470001
7/3/1991,377.470001,377.470001,372.079987,373.329987
7/5/1991,373.339996,375.51001,372.170013,374.079987
7/8/1991,374.089996,377.940002,370.920013,377.940002
7/9/1991,377.940002,378.579987,375.369995,376.109985
7/10/1991,376.109985,380.350006,375.200012,375.73999
7/11/1991,375.730011,377.679993,375.51001,376.970001
7/12/1991,376.970001,381.410004,375.790009,380.25
7/15/1991,380.279999,383,380.23999,382.390015
7/16/1991,382.390015,382.940002,380.799988,381.540009
7/17/1991,381.5,382.859985,381.130005,381.179993
7/18/1991,381.179993,385.369995,381.179993,385.369995
7/19/1991,385.380005,385.829987,383.649994,384.220001
7/22/1991,384.209991,384.549988,381.839996,382.880005
7/23/1991,382.880005,384.859985,379.390015,379.420013
7/24/1991,379.420013,380.459991,378.290009,378.640015
7/25/1991,378.640015,381.130005,378.149994,380.959991
7/26/1991,380.959991,381.76001,379.809998,380.929993
7/29/1991,380.929993,383.149994,380.450012,383.149994
7/30/1991,383.149994,386.920013,383.149994,386.690002
7/31/1991,386.690002,387.809998,386.190002,387.809998
8/1/1991,387.809998,387.950012,386.480011,387.119995
8/2/1991,387.119995,389.559998,386.049988,387.179993
8/5/1991,387.170013,387.170013,384.480011,385.059998
8/6/1991,385.059998,390.799988,384.290009,390.619995
8/7/1991,390.619995,391.589996,389.859985,390.559998
8/8/1991,390.559998,391.799988,388.149994,389.320007
8/9/1991,389.320007,389.890015,387.040009,387.119995
8/12/1991,387.109985,388.170013,385.899994,388.019989
8/13/1991,388.019989,392.119995,388.019989,389.619995
8/14/1991,389.619995,391.850006,389.130005,389.899994
8/15/1991,389.910004,391.920013,389.290009,389.329987
8/16/1991,389.329987,390.410004,383.160004,385.579987
8/19/1991,385.579987,385.579987,374.089996,376.470001
8/20/1991,376.470001,380.350006,376.470001,379.429993
8/21/1991,379.549988,390.589996,379.549988,390.589996
8/22/1991,390.589996,391.980011,390.209991,391.329987
8/23/1991,391.329987,395.339996,390.690002,394.170013
8/26/1991,394.170013,394.390015,392.75,393.850006
8/27/1991,393.850006,393.869995,391.769989,393.059998
8/28/1991,393.059998,396.640015,393.049988,396.640015
8/29/1991,396.649994,396.820007,395.140015,396.470001
8/30/1991,396.470001,396.470001,393.600006,395.429993
9/3/1991,395.429993,397.619995,392.100006,392.149994
9/4/1991,392.149994,392.619995,388.679993,389.970001
9/5/1991,389.970001,390.970001,388.48999,389.140015
9/6/1991,389.140015,390.709991,387.359985,389.100006
9/9/1991,389.109985,389.339996,387.880005,388.570007
9/10/1991,388.570007,388.630005,383.779999,384.559998
9/11/1991,384.559998,385.600006,383.589996,385.089996
9/12/1991,385.089996,387.339996,385.089996,387.339996
9/13/1991,387.160004,387.950012,382.850006,383.589996
9/16/1991,383.589996,385.790009,382.769989,385.779999
9/17/1991,385.779999,387.130005,384.970001,385.5
9/18/1991,385.48999,386.940002,384.279999,386.940002
9/19/1991,386.940002,389.420013,386.269989,387.559998
9/20/1991,387.559998,388.820007,386.48999,387.920013
9/23/1991,387.899994,388.549988,385.76001,385.920013
9/24/1991,385.920013,388.130005,384.459991,387.709991
9/25/1991,387.720001,388.25,385.98999,386.880005
9/26/1991,386.869995,388.390015,385.299988,386.48999
9/27/1991,386.48999,389.089996,384.869995,385.899994
9/30/1991,385.910004,388.290009,384.320007,387.859985
10/1/1991,387.859985,389.559998,387.859985,389.200012
10/2/1991,389.200012,390.029999,387.619995,388.26001
10/3/1991,388.230011,388.230011,384.470001,384.470001
10/4/1991,384.470001,385.190002,381.23999,381.25
10/7/1991,381.220001,381.269989,379.070007,379.5
10/8/1991,379.5,381.230011,379.179993,380.670013
10/9/1991,380.570007,380.570007,376.350006,376.799988
10/10/1991,376.799988,380.549988,376.109985,380.549988
10/11/1991,380.549988,381.459991,379.899994,381.450012
10/14/1991,381.450012,386.470001,381.450012,386.470001
10/15/1991,386.470001,391.5,385.950012,391.01001
10/16/1991,391.01001,393.290009,390.140015,392.799988
10/17/1991,392.790009,393.809998,390.320007,391.920013
10/18/1991,391.920013,392.799988,391.769989,392.5
10/21/1991,392.48999,392.48999,388.959991,390.019989
10/22/1991,390.019989,391.200012,387.399994,387.829987
10/23/1991,387.829987,389.079987,386.519989,387.940002
10/24/1991,387.940002,388.320007,383.450012,385.070007
10/25/1991,385.070007,386.130005,382.970001,384.200012
10/28/1991,384.200012,389.519989,384.200012,389.519989
10/29/1991,389.519989,391.700012,386.880005,391.480011
10/30/1991,391.480011,393.109985,390.779999,392.959991
10/31/1991,392.959991,392.959991,391.579987,392.450012
11/1/1991,392.459991,395.100006,389.670013,391.320007
11/4/1991,391.290009,391.290009,388.089996,390.279999
11/5/1991,390.279999,392.170013,388.190002,388.709991
11/6/1991,388.709991,389.970001,387.579987,389.970001
11/7/1991,389.970001,393.720001,389.970001,393.720001
11/8/1991,393.720001,396.429993,392.420013,392.890015
11/11/1991,392.899994,393.570007,392.320007,393.119995
11/12/1991,393.119995,397.130005,393.119995,396.73999
11/13/1991,396.73999,397.420013,394.01001,397.410004
11/14/1991,397.410004,398.220001,395.850006,397.149994
11/15/1991,397.149994,397.160004,382.619995,382.619995
11/18/1991,382.619995,385.399994,379.700012,385.23999
11/19/1991,385.23999,385.23999,374.899994,379.420013
11/20/1991,379.420013,381.51001,377.839996,378.529999
11/21/1991,378.529999,381.119995,377.410004,380.059998
11/22/1991,380.049988,380.049988,374.519989,376.140015
11/25/1991,376.140015,377.070007,374,375.339996
11/26/1991,375.339996,378.290009,371.630005,377.959991
11/27/1991,377.959991,378.109985,375.980011,376.549988
11/29/1991,376.549988,376.549988,374.649994,375.220001
12/2/1991,375.109985,381.399994,371.359985,381.399994
12/3/1991,381.399994,381.480011,379.920013,380.959991
12/4/1991,380.959991,381.51001,378.070007,380.070007
12/5/1991,380.070007,380.070007,376.579987,377.390015
12/6/1991,377.390015,382.390015,375.410004,379.100006
12/9/1991,379.089996,381.420013,377.670013,378.26001
12/10/1991,378.26001,379.570007,376.640015,377.899994
12/11/1991,377.899994,379.420013,374.779999,377.700012
12/12/1991,377.700012,381.619995,377.700012,381.549988
12/13/1991,381.549988,385.040009,381.549988,384.470001
12/16/1991,384.480011,385.839996,384.369995,384.459991
12/17/1991,384.459991,385.049988,382.600006,382.73999
12/18/1991,382.73999,383.51001,380.880005,383.480011
12/19/1991,383.459991,383.459991,380.640015,382.519989
12/20/1991,382.519989,388.23999,382.519989,387.040009
12/23/1991,387.049988,397.440002,386.959991,396.820007
12/24/1991,396.820007,401.790009,396.820007,399.329987
12/26/1991,399.329987,404.920013,399.309998,404.839996
12/27/1991,404.839996,406.579987,404.589996,406.459991
12/30/1991,406.48999,415.140015,406.48999,415.140015
12/31/1991,415.140015,418.320007,412.730011,417.089996
1/2/1992,417.029999,417.269989,411.040009,417.26001
1/3/1992,417.269989,419.790009,416.160004,419.339996
1/6/1992,419.309998,419.440002,416.920013,417.959991
1/7/1992,417.959991,417.959991,415.200012,417.399994
1/8/1992,417.359985,420.230011,415.019989,418.100006
1/9/1992,418.089996,420.5,415.850006,417.609985
1/10/1992,417.619995,417.619995,413.309998,415.100006
1/13/1992,415.049988,415.359985,413.540009,414.339996
1/14/1992,414.339996,420.440002,414.320007,420.440002
1/15/1992,420.450012,421.179993,418.790009,420.769989
1/16/1992,420.769989,420.850006,415.369995,418.209991
1/17/1992,418.200012,419.450012,416,418.859985
1/20/1992,418.859985,418.859985,415.799988,416.359985
1/21/1992,416.359985,416.390015,411.320007,412.640015
1/22/1992,412.649994,418.130005,412.48999,418.130005
1/23/1992,418.130005,419.779999,414.359985,414.959991
1/24/1992,414.959991,417.269989,414.290009,415.480011
1/27/1992,415.440002,416.839996,414.480011,414.98999
1/28/1992,414.980011,416.410004,414.540009,414.959991
1/29/1992,414.959991,417.829987,409.170013,410.339996
1/30/1992,410.339996,412.170013,409.26001,411.619995
1/31/1992,411.649994,412.630005,408.640015,408.779999
2/3/1992,408.790009,409.950012,407.450012,409.529999
2/4/1992,409.600006,413.850006,409.279999,413.850006
2/5/1992,413.880005,416.170013,413.179993,413.839996
2/6/1992,413.869995,414.549988,411.929993,413.820007
2/7/1992,413.820007,415.290009,408.040009,411.089996
2/10/1992,411.070007,413.769989,411.070007,413.769989
2/11/1992,413.769989,414.380005,412.23999,413.76001
2/12/1992,413.769989,418.079987,413.359985,417.130005
2/13/1992,417.130005,417.769989,412.070007,413.690002
2/14/1992,413.690002,413.839996,411.200012,412.480011
2/18/1992,412.480011,413.269989,406.339996,407.380005
2/19/1992,407.380005,408.700012,406.540009,408.26001
2/20/1992,408.26001,413.899994,408.26001,413.899994
2/21/1992,413.899994,414.26001,409.720001,411.429993
2/24/1992,411.459991,412.940002,410.339996,412.269989
2/25/1992,412.269989,412.269989,408.019989,410.450012
2/26/1992,410.480011,415.350006,410.480011,415.350006
2/27/1992,415.350006,415.98999,413.470001,413.859985
2/28/1992,413.859985,416.070007,411.799988,412.700012
3/2/1992,412.679993,413.73999,411.519989,412.450012
3/3/1992,412.450012,413.779999,411.880005,412.850006
3/4/1992,412.859985,413.269989,409.329987,409.329987
3/5/1992,409.329987,409.329987,405.420013,406.51001
3/6/1992,406.51001,407.51001,403.649994,404.440002
3/9/1992,404.450012,405.640015,404.25,405.209991
3/10/1992,405.209991,409.160004,405.209991,406.890015
3/11/1992,406.880005,407.019989,402.640015,404.029999
3/12/1992,404.029999,404.720001,401.940002,403.890015
3/13/1992,403.920013,406.690002,403.920013,405.839996
3/16/1992,405.850006,406.399994,403.549988,406.390015
3/17/1992,406.390015,409.720001,406.390015,409.579987
3/18/1992,409.579987,410.839996,408.230011,409.149994
3/19/1992,409.149994,410.570007,409.119995,409.799988
3/20/1992,409.799988,411.299988,408.529999,411.299988
3/23/1992,411.290009,411.290009,408.869995,409.910004
3/24/1992,409.910004,411.429993,407.98999,408.880005
3/25/1992,408.880005,409.869995,407.519989,407.519989
3/26/1992,407.519989,409.440002,406.75,407.859985
3/27/1992,407.859985,407.859985,402.869995,403.5
3/30/1992,403.5,404.299988,402.970001,403
3/31/1992,403,405.209991,402.220001,403.690002
4/1/1992,403.670013,404.5,400.75,404.230011
4/2/1992,404.170013,404.630005,399.279999,400.5
4/3/1992,400.5,401.589996,398.209991,401.549988
4/6/1992,401.540009,405.929993,401.519989,405.589996
4/7/1992,405.589996,405.75,397.970001,398.059998
4/8/1992,398.049988,398.049988,392.410004,394.5
4/9/1992,394.5,401.040009,394.5,400.640015
4/10/1992,400.589996,405.119995,400.589996,404.290009
4/13/1992,404.279999,406.079987,403.899994,406.079987
4/14/1992,406.079987,413.859985,406.079987,412.390015
4/15/1992,412.390015,416.279999,412.390015,416.279999
4/16/1992,416.279999,416.279999,413.399994,416.040009
4/20/1992,416.049988,416.049988,407.929993,410.179993
4/21/1992,410.160004,411.089996,408.200012,410.26001
4/22/1992,410.26001,411.299988,409.230011,409.809998
4/23/1992,409.809998,411.600006,406.859985,411.600006
4/24/1992,411.600006,412.480011,408.73999,409.019989
4/27/1992,409.029999,409.600006,407.640015,408.450012
4/28/1992,408.450012,409.690002,406.329987,409.109985
4/29/1992,409.109985,412.309998,409.109985,412.019989
4/30/1992,412.019989,414.950012,412.019989,414.950012
5/1/1992,414.950012,415.209991,409.869995,412.529999
5/4/1992,412.540009,417.839996,412.540009,416.910004
5/5/1992,416.910004,418.529999,415.769989,416.839996
5/6/1992,416.839996,418.480011,416.399994,416.790009
5/7/1992,416.790009,416.839996,415.380005,415.850006
5/8/1992,415.869995,416.850006,414.410004,416.049988
5/11/1992,416.049988,418.75,416.049988,418.48999
5/12/1992,418.48999,418.679993,414.690002,416.290009
5/13/1992,416.290009,417.040009,415.859985,416.450012
5/14/1992,416.450012,416.519989,411.820007,413.140015
5/15/1992,413.140015,413.140015,409.850006,410.089996
5/18/1992,410.130005,413.339996,410.130005,412.809998
5/19/1992,412.820007,416.51001,412.26001,416.369995
5/20/1992,416.369995,416.829987,415.369995,415.390015
5/21/1992,415.399994,415.410004,411.570007,412.600006
5/22/1992,412.609985,414.820007,412.600006,414.019989
5/26/1992,414.019989,414.019989,410.230011,411.410004
5/27/1992,411.410004,412.679993,411.059998,412.170013
5/28/1992,412.170013,416.769989,411.809998,416.73999
5/29/1992,416.73999,418.359985,415.350006,415.350006
6/1/1992,415.350006,417.299988,412.440002,417.299988
6/2/1992,417.299988,417.299988,413.5,413.5
6/3/1992,413.5,416.540009,413.040009,414.589996
6/4/1992,414.600006,414.980011,412.970001,413.26001
6/5/1992,413.26001,413.850006,410.970001,413.480011
6/8/1992,413.480011,413.950012,412.029999,413.359985
6/9/1992,413.399994,413.559998,409.299988,410.059998
6/10/1992,410.059998,410.100006,406.809998,407.25
